date,stock,title,content,neg,neu,pos
2018-06-12,AZN,FDA Ad Com approaches for PneumRx endobronchial coil,"The FDA's Anesthesiology and Respiratory Therapy Devices Panel of the Medical Devices Advisory Committee will meet on Thursday, June 14, to discuss privately held PneumRx's marketing application seeking approval for its ELEVAIR Endobronchial Coil System for use in emphysema patients to improve lung function, exercise capacity and quality of life.
FDA briefing doc
Company briefing doc
Emphysema-related tickers: NVS, GSK, INVA, OTCQX:PFSCF, AZN",0.02397703193128109,0.9350513219833374,0.04097167029976845
2018-06-27,AZN,AstraZeneca +1.3% on Lynparza success,"AstraZeneca's (NYSE:AZN) oncology business got a boost overnight as results of a clinical trial showed its drug Lynparza helped women with ovarian cancer live longer without their disease worsening when given as a first-line treatment.
The result should pave the way for expanded use of the medicine, which is being developed and marketed with Merck (NYSE:MRK) under a deal struck in 2017.
AZN +1.3% premarket",0.014853849075734615,0.7360939979553223,0.24905218183994293
2018-06-29,AZN,AstraZeneca up on CHMP approval for once-weekly Bydureon,"AstraZeneca (NYSE:AZN) announces that CHMP has recommended inclusion of Bydureon in a once-weekly, pre-filled device as a new formulation within the Bydureon marketing authorization for treating type 2 diabetes.
               AstraZeneca shares areÂ up 0.9%Â to $35.22.Â Â",0.014596513472497463,0.9113938808441162,0.07400961965322495
2018-07-02,AZN,AstraZeneca's Lynparza OK'd in Japan for type of breast cancer,"AstraZeneca (NASDAQ:AZN) and collaboration partner Merck (MRK) announce that LYNPARZA (olaparib) has been approved in Japan for the treatment of patients with unresectable or recurrent BRCA-mutated human epidermal growth factor receptor 2 (HER2)-negative breast cancer who have received prior chemotherapy.
The data supporting the approval was generated in the Phase 3 OlympiAD study that showed Lynparza extended progression-free survival (PFS) versus chemo (median of 7.0 months vs. 4.2 months).
LYNPARZA was first approved in Japan for maintenance treatment of platinum-resistant relapsed ovarian cancer.
AZN is downÂ 1%Â premarket on light volume.",0.033108990639448166,0.9100085496902466,0.05688246339559555
2018-07-03,AZN,Pfizer boosts prices of certain drugs by almost 10%,"The Wall Street Journal reports that Pfizer (PFE
+0.5%) has increased the list prices for over 40 medications, its second hike this year. Some, including Xalkori, Norvasc, Celebrex and Zoloft, were bumped 9.4%.
The company's action directly conflicts with the present mood of the industry which has tried to dampen criticism and sidestep legislation over drug prices. Many drug makers have pledged to lift prices only once per year and by less than 10%.
In a statement, Pfizer says the list prices for the majority of its medicines remain unchanged while some have actually dropped in price. Notable exceptions include Chantix, hiked 7% after a 9.4% increase in January, and Viagra, bumped 9.4% after a similar hike in January.
Regeneron (REGN
+0.7%) and Sanofi (SNY
+1.7%) recently announced a 3% hike in Dupixent.
Selected tickers: (XLV
+0.6%)(PJP
+0.5%)(IHE
+1.3%)(XPH
+0.4%)(XBI
+1.1%)(BIB
+0.8%)(OTCQX:RHHBY
+0.9%)(BIIB)(AMGN
+1%)(GILD
+0.6%)(VRTX
-0.7%)(CELG
-0.1%)(ABBV
+1.1%)(AGN
+1.9%)(AZN)(GSK
+1.3%)(JNJ
+1.3%)(LLY
+1.1%)(MRK
+1.1%)(NVO
+0.6%)(SHPG
-0.2%)(VRX +1.6%)(TEVA
+1.9%)",0.07546065002679825,0.8877936005592346,0.03674577549099922
2018-07-05,AZN,Insurers making headway on corralling drug costs with copay accumulators,"Reuters reports that drug makers are ""scrambling"" to limit the financial impact of copay accumulator programs by insurers and pharmacy benefit managers (PBMs). The scheme, which forces drug manufacturers to pony up more money to assist patients with copay costs or face declining demand for their pricey meds as patients face higher out-of-pocket expenses, has gained traction and is expected to become more widely adopted next year.
Drug firms have implemented new tactics to evade detection by PBMs so patients can still receive financial benefits but specific details about how they work are scarce. They are also taking a tougher stance in pricing negotiations.
According to Sector and Sovereign Research, real U.S. drug prices dropped 5.6% in Q1.
CVS Health (NYSE:CVS) says its accumulator programs has enabled it to cut specialty drug spending by ~5%. Express Scripts (NASDAQ:ESRX) and UnitedHealth Group (NYSE:UNH) intend to expand their programs.
Selected tickers: (NYSEARCA:XLV)(NYSEARCA:IHE)(NYSEARCA:XPH)(NYSEARCA:PPH)(NYSEARCA:XBI)(NASDAQ:IBB)(NYSEARCA:VHT)(OTCQX:RHHBY)(NASDAQ:CELG)(NASDAQ:AMGN)(NASDAQ:BIIB)(NASDAQ:GILD)(NASDAQ:VRTX)(NYSE:AGN)(NYSE:ABBV)(NYSE:LLY)(NYSE:GSK)(NYSE:AZN)(NYSE:JNJ)(NYSE:MRK)(NYSE:NVS)(NYSE:PFE)(NASDAQ:SHPG)(VRX)(NYSE:TEVA)(NYSE:WCG)(NYSE:CNC)(NYSE:DPLO)(NASDAQ:WBA)(NYSE:AET)(NYSE:CI)
Previously: PBMs one-up drug makers on drug copay assistance schemes (June 6)",0.2994348406791687,0.6212856769561768,0.07927947491407394
2018-07-09,AZN,Biotechs give up gains after Trump tweet on prices,"The SPDR S&P Biotech ETF (XBI
-0.7%) slips 1.5% from its intraday high of $101.17 after President Trump tweeted (again)Â his displeasure over recent price hikes by drug makers, including Pfizer.
Selected tickers: (XLV
+0.6%)(IBB
+0.1%)(IHE
+0.5%)(XPH
+1.1%)(PPH
+0.5%)(VHT
+0.5%)(OTCQX:RHHBY
-0.1%)(PFE
+0.3%)(AMGN
+1.4%)(BIIB
-2.4%)(GILD
+2.4%)(VRTX
-0.1%)(AGN
+1.1%)(ABBV
+0.5%)(LLY
+0.8%)(GSK
-0.2%)(AZN
+0.4%)(JNJ
+0.2%)(MRK)(NVS
+0.4%)(SHPG
+0.1%)(VRX +2.6%)(TEVA
-0.5%)",0.0543992817401886,0.9036675095558167,0.04193318262696266
2018-07-09,AZN,Vaccinex files for $46M initial public offering,"Clinical-stage biotech Vaccinex has filed for an initial public offering with an initial registration of $46M.    The company's looking to list on Nasdaq Global Market under the symbol VCNX.    The offering comes via Oppenheimer, BTIG and Ladenburg Thalmann.    Net loss per share for the three months ended March 31 was $0.78, vs. a loss of $0.59 the year prior.    While it's working on differentiated mechanisms to treat neurodegenerative diseases, cancer and autoimmune disorders, potential competitors via other mechanisms include Keytruda (NYSE:MRK), Opdivo (NYSE:BMY), Tecentriq (OTCQX:RHHBY), Bavencio (NYSE:PFE) and Imfinzi (NYSE:AZN).    S-1 registration",0.048486463725566864,0.9171903133392334,0.03432324528694153
2018-07-10,AZN,"Pricing transparency law in California having effect, drug makers nix planned increases","Bloomberg reports that some drug firms have axed plans to increase pricing for certain products or have rolled back hikes in response to a new law in California aimed at pricing transparency. The law, requiring drug makers to give advance notice of significant price increases, is designed to pressure companies to keep prices down. It appears to be working.
In the past several weeks, Novartis (NYSE:NVS), Gilead Sciences (NASDAQ:GILD), Roche (OTCQX:RHHBY) and Novo Nordisk (NYSE:NVO) have notified California health plans rolling back or reducing price hikes on at least 10 drugs.
Pharma companies are far from accepting the new reality, however. Its lobbying group, Pharmaceutical Research and Manufacturers of America, is challenging the law in court.
Selected tickers: XLV, IBB, IHE, XPH, PPH, VHT, PFE, AMGN, BIIB, VRTX, AGN, ABBV, LLY, GSK, AZN, JNJ, MRK, SHPG, VRX, TEVA",0.07449492812156677,0.8658591508865356,0.05964590609073639
2018-07-11,AZN,Big Pharma in the red after Pfizer backs away from price hikes,"Members of Big Pharma are down in early trade after Pfizer (PFE
-0.6%) rolled back its planned price increases after direct intervention from President Trump. Investors apparently perceive diminished prospects for large price increases in the future for drug makers.
Selected tickers: (XLV
-0.7%)(IBB
-0.6%)(XBI
-0.6%)(XPH
-0.2%)(IHE
-0.2%)(PPH
-0.7%)(VHT
-0.5%)(OTCQX:RHHBY
-0.4%)(ABBV
-3%)(AGN
-0.6%)(AZN
-0.7%)(BMY
-0.6%)(GSK
-0.5%)(JNJ
-0.5%)(LLY
-0.2%)(MRK
-0.6%)(NVO
-0.6%)(NVS
-0.8%)(SHPG
-1.1%)(VRX -2.6%)(TEVA
-2.6%)(AMGN
-0.8%)(BIIB)(GILD
-1.3%)(VRTX
-0.9%)(CELG
-1.1%)
Previously: Pfizer to defer price increases following CEO's talk with Trump (July 10)",0.18260014057159424,0.7758933305740356,0.04150654003024101
2018-07-12,AZN,Drug prices still marching upward - Bloomberg,"Bloomberg reports that, despite the recent concession from Pfizer to delay its price hikes until year-end, some drug makers are ignoring the political climate and instituting price increases now. Recent examples:
Celgene (CELG
+2%): Revlimid +5% (+25% since Trump was elected).
Novo Nordisk (NVO
+1.9%): Victoza +7.9%.
Intercept Pharmaceuticals (ICPT): Ocaliva +7.5%.
Acorda Therapeutics (ACOR
-1%): Ampyra +9.5%.
Astellas Pharma (OTCPK:ALPMY
+0.3%): Vesicare +6%.
In a move that would make Martin Shkreli proud, Aytu BioScience (AYTU
-1.4%), boosted the price of sleep drug Zolpimist by 724%. CEO Josh Disbrow says the drug was ""underpriced"" when acquired last month.
Selected tickers: (XLV
+0.8%)(IBB
+1.1%)(XBI
+0.7%)(XPH
+1.1%)(IHE
+0.6%)(PPH
+1%)(VHT
+0.8%)(OTCQX:RHHBY
+2.8%)(ABBV
-0.1%)(AGN
+0.9%)(AZN
+3.3%)(BMY
+1.6%)(GSK
+1.6%)(JNJ
+1.1%)(MRK
+1.4%)(NVS
+3.4%)(SHPG)(VRX +0.8%)(TEVA
+0.1%)(AMGN
+0.4%)(BIIB
+0.4%)(GILD
+1.7%)(VRTX
+0.9%)",0.09991535544395447,0.8568297028541565,0.043254975229501724
2018-07-18,AZN,FDA committed to easing approval path for biosimilars,"In remarks prepared for a presentation to the Brookings Institution, FDA Commissioner Scott Gottlieb, M.D. says the agency is committed to doing its part to reduce healthcare costs, especially as its relates to biosimilars. So far, the market impact of the 11 biosimilars approved in the U.S. to date has been minimal, considering that eight are not even available yet due to various tactics by branded manufacturers to stymie the competition.
Citing the oversized 40% contribution branded biologics have on prescription drug spending, biologics represented 70% of the growth in said spending from 2010 - 2015, he says the agency is enacting programs aimed at more efficient biosimilar development and approval.
Its Biosimilars Action PlanÂ includes developing and implementing new FDA review tools, such as standardized review templates, new information sources and development tools for sponsors and (potential) data-sharing agreements ex-U.S. regulators. It also includes the establishment of a new Office of Therapeutic Biologics and Biosimilars to improve coordination and support the activities under the Biosimilar User Fee Act.
Related tickers: XLV, IBB, XBI, XPH, IHE, PPH, VHT, OTCQX:RHHBY, ABBV, AGN, AZN, BMY, GSK, JNJ, MRK, NVS, BHC, TEVA, AMGN, BIIB, GILD, CELG, VRTX, TKPYY, ESRX, CVS, UNH, WBA, PFE",0.03038458526134491,0.9217397570610046,0.04787566140294075
2018-07-18,AZN,AstraZeneca to stockpile drugs ahead of Brexit,"Reuters reports that British drug maker AstraZeneca (AZN
-0.1%) is increasing stockpiles of certain medicines by 20% in preparation for any disruptions if the UK exits the EU without a deal. The drugs involved are those exported to Europe and supplies in the EU headed back to the UK.
AZN global external manufacturing head Juliette White to the BBC that the move is a ""safety net"" that will increase the amount of finished drugs available to pharmacies and hospitals.",0.03975760564208031,0.8034892678260803,0.15675310790538788
2018-07-24,AZN,AstraZeneca sells European commercial rights to Atacand and Atacand Plus to Cheplapharm for $210M; shares up 1% premarket,"AstraZeneca (NYSE:AZN) has agreed to sell the European commercial rights to hypertension and heart failure meds Atacand (candesartan cilexetil) and Atacand Plus (candesartan cilexetil/hydrochlorothiazide) to Cheplapharm Arzneimittel GmbH.
AZN will continue to manufacture and supply the products under a supply agreement and will continue to commercialize both in all markets where it retains rights.
Under the terms of the agreement, AZN will receive $200M, a time-bound payment of $10M and sales-related milestones. The deal should close this quarter.
The transaction will not affect AZN's 2018 financial guidance.
Shares are upÂ 1%Â premarket on light volume.",0.03790518268942833,0.9165670871734619,0.04552768915891647
2018-07-26,AZN,AstraZeneca's selumetinib flunks late-stage thyroid cancer study,"Array BioPharma (NASDAQ:ARRY) is downÂ 1%Â premarket on light volume on the heels of its disclosure that a Phase 3 clinical trial, ASTRA, evaluating licensee AstraZeneca's (NYSE:AZN) MEK 1/2 inhibitor selumetinib in differentiated thyroid cancer failed to achieve the primary endpoint of improvement in complete remission rate versus placebo. Complete results will be submitted for presentation at a future medical conference.
AstraZeneca is collaborating with Merck (NYSE:MRK) on development.",0.02717856504023075,0.9261259436607361,0.04669543728232384
2018-07-26,AZN,AstraZeneca Q2 top line up 2%; shares up 3% premarket,"AstraZeneca (AZN
+0.1%) Q2 results: Revenues: $5,155M (+2.1%); Product Sales: $50,30M (+1.8%); Externalisation Revenue: $125M (+12.6%).
Net Income: $319M (-28.5%); EPS: $0.27 (-28.9%); Non-GAAP EPS: $0.69; CF Ops: $509M (-49.5%).

2018 Guidance: Product Sales: A low single-digit percentage increase (unch); Core EPS: $3.30 - 3.50 (unch).
Shares are upÂ 3%Â premarket.",0.03692382201552391,0.75232994556427,0.21074621379375458
2018-07-26,AZN,"AstraZeneca beats by $0.06, beats on revenue","AstraZeneca (NYSE:AZN): Q2 EPS of $0.69 beats by $0.06.
Revenue of $5.16B (+2.2% Y/Y) beats by $70M.
Shares +2.56% PM.
Press Release",0.03110465593636036,0.9329546689987183,0.035940609872341156
2018-07-26,AZN,European earnings roundup,"Nokia (NYSE:NOK) -9.4% premarket after issuing a dim outlook on customer spending on 5G.
AB InBev (NYSE:BUD) -0.7%
streamlining its global management structure after marketing spending on the World Cup hurt profit growth.
Airbus (OTCPK:EADSY) delivered bumper Q2 earnings and reaffirmed its 2018 targets, scoring cost improvements on its A350 jet program.
Gains were also seen at Nestle (OTCPK:NSRGY) as its U.S. and Chinese markets bounced back, while AstraZeneca (NYSE:AZN) dipped 0.5% premarket as patent expiries weighed on its portfolio.",0.05540362745523453,0.27667590975761414,0.6679205298423767
2018-07-27,AZN,AstraZeneca bull boosts price target,"The company has a number of under-appreciated opportunities - Roxadustat being one - and potentially positive upcoming catalysts, says BMO, lifting its price target to $45 and reiterating AstraZeneca (NYSE:AZN) as its top growth pick.
The ADRs areÂ up 0.4%Â premarket to $38.30.",0.02241397462785244,0.8981422185897827,0.07944376021623611
2018-07-31,AZN,Pfizer's Read thinks drug rebates going bye-bye in U.S.,"In this morning's earnings call, Pfizer (PFE
+3%) chief Ian Read said he believes the Trump administration plans to eliminate rebates on prescription drug purchases, although he has no clear idea when such a policy would be implemented.
Earlier this month, the administration proposed a change that would trim current protections that allow drug makers to kick back monies to insurers and pharmacy benefit managers (PBMs) in exchange for preferential treatment on formularies.
Selected tickers: XLV, IBB, XBI, XPH, IHE, PPH, VHT, OTCQX:RHHBY, ABBV, AGN, AZN, BMY, GSK, JNJ, MRK, NVS, BHC, TEVA, AMGN, BIIB, GILD, VRTX, TKPYY, ESRX, WBA, CVS, UNH, PFE, CELG",0.049183283001184464,0.9159696102142334,0.03484709560871124
2018-07-31,AZN,U.S. healthcare spending nearing 20% of GDP,"The WSJ reports that healthcare spending in the U.S. will soon reach 20% of GDP, a significantly higher proportion than any other major economy. The key cost driver has been price hikes, not increased demand. Since 1960, the CPI has risen ~700% while medical costs have risen 2,000%. Since 2000, prescription drug costs have grown 69%, hospital care 60% and physician and clinical services 23%.
Despite leading the world in healthcare spending, the U.S. lags other developed countries in many major measures of health, including life expectancy, the incidence of diabetes, heart disease, respiratory disease and infant mortality.
Consumers continue to be shielded from the bulk of the costs through insurance and tax breaks while corporations are able to deduct the costs of providing health insurance from their taxes, estimated at $854B last year.
Since 1985, the percentage of expenditures for healthcare for consumers has risen from less than 5% to 8%.
The average market price of AbbVie's HUMIRA was $1,385 (95% of list) in Q3 2004 and $3,431 (84% of list) in Q3 2016, reflecting, in part, increasing rent from PBMs.
Consolidation in hospitals have given them more clout to demand higher prices from insurers. For example, in markets with monopoly hospitals, the cost of a lower limb MRI is over 23% more than markets with at least four hospitals.
The percentage of S&P 500 revenues reported by healthcare companies has risen from 4% in 1985 to almost 16% last year (the profit percentage would be more informative considering consolidation within the sector).
Healthcare companies have more than doubled lobbying spending since 1998, creating a headwind against meaningful changes to the status quo.
Selected tickers: XLV, IBB, XBI, XPH, IHE, PPH, VHT, OTCQX:RHHBY, ABBV, AGN, AZN, BMY, GSK, JNJ, MRK, NVS, BHC, TEVA, AMGN, BIIB, GILD, VRTX, TKPYY, ESRX, WBA, CVS, UNH, PFE, CI, AET, UNH, HUM, HCA, CNC, MDT, ABT, ZBH, SYK, CELG",0.07134226709604263,0.8639479279518127,0.06470973044633865
2018-08-08,AZN,AstraZeneca goes ex-dividend tomorrow,"AstraZeneca (NYSE:AZN) had declared $0.44/share interim dividend, in line with previous.
Payable Sept. 10; for shareholders of record Aug. 10; ex-div Aug. 9.",0.04148402810096741,0.9098824262619019,0.04863357171416283
2018-08-08,AZN,AstraZeneca to settle two lawsuits in Texas for $110M,"Reuters reports that AstraZeneca (NYSE:AZN) has agreed to pay $110M to settle two lawsuits brought by the Texas Attorney General's office related to alleged misbehavior promoting antipsychotic med Seroquel and high cholesterol med Crestor.
It will pay $90M to settle charges that it promoted Seroquel for unapproved uses and $20M over allegations that it misrepresented the benefits of Crestor.
Texas had sought $5B for violating the state's Medicaid Fraud Prevention Act.
Unsurprisingly, the company denies any wrongdoing and makes ""no concessions"" or ""admissions of guilt"" in the settlement.
Shares are off a fraction premarket.",0.10652349889278412,0.8644079566001892,0.02906852401793003
2018-08-15,AZN,AstraZeneca prices $3B debt offering,"AstraZeneca (NYSE:AZN) prices the four tranches comprising a $3B debt offering at par:
$0.85B of 3.500% fixed rate notes due August 17, 2023.
$0.40B of floating rate notes, 3-month LIBOR + 0.665%, due August 17, 2023.
$1.00B of 4.00% fixed rate notes due January 17, 2029.
$0.75B of 4.375% fixed rate notes due August 17, 2048.
Net proceeds will be used for general corporate purposes.
Share are off a fraction premarket.",0.029666444286704063,0.935282826423645,0.035050734877586365
2018-08-20,AZN,Big Pharma in the green in early trade,"Buying has picked up in the large cap pharma space. Last week's bullish news included an FDA nod for Bristol-Myers Squibb's (BMY
-0.4%) Opdivo in small cell lung cancer and Teva Pharmaceutical industries' generic EpiPen.
Selected tickers: (BHC
+2.2%)(OTCQX:RHHBY
+1.2%)(ABBV
+0.1%)(AGN
+3.2%)(AZN
+1.7%)(GSK
+0.4%)(JNJ
+1.6%)(MRK
+0.7%)(NVO
+0.8%)(NVS
+0.3%)(PFE
+1%)(SHPG
+0.5%)",0.03857770189642906,0.9182994961738586,0.04312276095151901
2018-08-21,AZN,AstraZeneca's Tagrisso OK'd in Japan for first-line EGFR+ NSCLC,"The Japanese Ministry of Health, Labor and Welfare has approved AstraZeneca's (NYSE:AZN) Tagrisso (osimertinib) for the first-line treatment of patients with inoperable or recurrent epidermal growth factor receptor (EGFR) mutation-positive non-small cell lung cancer (NSCLC).
The data supporting the approval was generated in the Phase 3 FLAURA study that was published in the New England Journal of Medicine.
Shares are up a fraction premarket.",0.04596159607172012,0.9199883341789246,0.03405005484819412
2018-08-23,AZN,Novartis' alpelisib successful in late-stage breast cancer study,"A Phase 3 clinical trial, SOLAR-1, evaluating Novartis' (NYSE:NVS) PI3K inhibitor BYL719 (alpelisib), with and without AstraZeneca's (NYSE:AZN) FASLODEX (fulvestrant), in women and men with HR+/HER2- advanced breast cancer with PIK3CA mutations who progressed on or following treatment with an aromatase inhibitor with or without a CDK4/6 inhibitor met the primary endpoint of progression-free survival (PFS).
At present, there are no PI3K inhibitors approved to treat HR+ advanced breast cancer.
The company says it will begin discussions with global health authorities on market applications.
Complete results will be submitted for presentation at a future medical conference.",0.03099684976041317,0.9235722422599792,0.04543093219399452
2018-08-23,AZN,AstraZeneca's Bevespi Aerosphere shows mixed results in late-stage COPD study,"A Phase 3 clinical trial, AERISTO, evaluating AstraZeneca's (NYSE:AZN) Bevespi Aerosphere (glycopyrronium/formoterol fumarate) in patients with moderate-to-very severe chronic obstructive pulmonary disease (COPD) met one endpoint but failed on two others.
Bevespi Aerosphere demonstrated non-inferiority (no worse than) to GlaxoSmithKline's (NYSE:GSK) ANORO ELLIPTA (umeclidinium/vilanterol) on peak expiratory volume in one second (FEV1) but did not show superiority on peak FEV1 or non-inferiority on trough FEV1.
Dr. Colin Reisner, Head of Respiratory, Global Medicines Development, says âThe efficacy and safety ofÂ Bevespi AerosphereÂ has been established by the Phase III PINNACLE trial programme involving more than 5,000 patients. The performance ofÂ Bevespi AerosphereÂ in AERISTO is inconsistent with previous data. A full analysis is underway to understand and characterise these findings and will be presented at a forthcoming medical meeting.â
Bevespi Aerosphere is currently approved in the U.S. and Canada for the long-term maintenance treatment of airflow obstruction in COPD patients. A marketing application in Europe is currently under EMA review with an action date later this year.",0.06019750237464905,0.9149515628814697,0.024850890040397644
2018-08-23,AZN,Oklahoma first state to negotiate efficacy-based drug prices,"Reuters reports that Oklahoma is the first state where its Medicaid program is negotiating prescription drug prices based on how well they work in practice. CMS signed off on allowing the state to employ the approach two months ago.
The first contract to be inked was with Alkermes plc (ALKS
-1%) for schizophrenia med ARISTADA (aripiprazole lauroxil). The agreed-upon price decreases every other month as long as the prescription is refilled (compliance with drug regimens is a major problem in this patient population). The longer the patient takes the drug, the better the rebate.
Contracts for an expensive antibiotic and an epilepsy drug are nearing completion.
By law, state Medicaid programs, key buyers in the $450B U.S. prescription drug market, received a mandatory 23% discount of list which, of course, does nothing to constrain costs since most drug companies hike prices one or two times each year. State Medicaid administrators often negotiate additional rebates for individual medicines.
Michigan is reportedly pursuing CMS approval to try its hand at Oklahoma's initiative. Colorado says it is in the ""early planning stages"" for a similar move.
Selected tickers:Â XLV, IBB, XBI, XPH, IHE, PPH, VHT, OTCQX:RHHBY, ABBV, AGN, AZN, BMY, GSK, JNJ, MRK, NVS, BHC, TEVA, AMGN, BIIB, GILD, VRTX, TKPYY, ESRX, WBA, CVS, UNH, PFE, CELG
Â",0.13560685515403748,0.8347312211990356,0.029661985114216805
2018-08-24,AZN,23andMe cuts off app developers from raw genetic data,"Privately held 23andMe has informed outside app developers that they will no longer have access to its raw genomic data, one of the largest datasets in the world.
App developers have had access to the raw data since 2012 with the aim of creating a broad range of new applications and tools the the 23andMe community but privacy concerns have trumped the open source strategy. Henceforward, they will be able to develop apps based solely on reports generated by the company.
The raw data will continue to be available for research partners (pharma firms), including GlaxoSmithKline (GSK
+0.2%) who recently invested $300M in 23andMe.
Selected tickers: XLV, IBB, XBI, XPH, IHE, PPH, VHT, OTCQX:RHHBY, ABBV, AGN, AZN, BMY, GSK, JNJ, MRK, NVS, BHC, TEVA, AMGN, BIIB, GILD, VRTX, TKPYY, ESRX, WBA, CVS, UNH, PFE, CELG",0.027026435360312462,0.9325085282325745,0.040465086698532104
2018-08-24,AZN,AstraZeneca's Lynparza OK'd in China for ovarian cancer,"The China National Drug Administration has approved AstraZeneca's (NYSE:AZN) LYNPARZA (olaparib) for the maintenance treatment of recurrent platinum-sensitive ovarian cancer, the first targeted therapy approved there for the indication.
The company is co-developing the PARP inhibitor with Merck (NYSE:MRK).",0.031032945960760117,0.9171233177185059,0.05184374004602432
2018-08-28,AZN,Roche to maintain leadership in oncology - Bloomberg Intelligence,"Bloomberg Intelligence pharma analyst Sam Fazeli says Roche (OTCQX:RHHBY
+0.5%) will continue to enjoy a leadership position in oncology over the next four years but AbbVie (ABBV
-0.3%), AstraZeneca (AZN
-0.1%), Bristol-Myers Squibb (BMY
+0.1%), Celgene (CELG
+0.7%), Johnson & Johnson (JNJ
-0.5%), Merck (MRK
-0.6%) and Pfizer (PFE
-0.2%) will provide much of the oomph behind the expected 60% growth in sales to $160B by 2022.
Fazeli adds that biosimilars and combo therapies will likely add to the growth (hardly a news flash).",0.023320868611335754,0.8949979543685913,0.08168117702007294
2018-08-30,AZN,New formulation of AstraZeneca's long-acting Bydureon OK'd in Europe,"The European Commission approves AstraZeneca's (NYSE:AZN) once-weekly Bydureon BCise (exenatide 2 mg prolonged-release suspension for injection) in a pre-filled pen for the treatment of type 2 diabetics whose blood sugar levels are not adequately controlled with other glucose-lowering medicines together with diet and exercise.
The pre-filled pen formulation was approved in the U.S. in October 2017.",0.02347533218562603,0.9281020760536194,0.048422545194625854
2018-08-31,AZN,Big Pharma in the red after AstraZeneca lupus flop,"Big Pharma is getting roughed up today. This morning, AstraZeneca (AZN
-1.7%) announced that one of its main drivers of expected future growth failed a late-stage lupus study.
Selected tickers: (BHC
-1.5%)(OTCQX:RHHBY
-0.4%)(AGN)(BMY
-0.5%)(GSK
-2%)(JNJ
-0.7%)(LLY
-0.5%)(MRK
-0.4%)(NVO
-1.1%)(NVS
-0.8%)(PFE
-0.3%)(SHPG
-0.7%)(TEVA
-1%)
Previously: AstraZeneca's anifrolumab flunks late-stage lupus study; shares down 1% premarket (Aug. 31)",0.0481656976044178,0.909106969833374,0.042727336287498474
2018-08-31,AZN,AstraZeneca's anifrolumab flunks late-stage lupus study; shares down 1% premarket,"AstraZeneca (NYSE:AZN) slipsÂ 1%Â premarket on light volume in response to its announcement that a Phase 3 clinical trial, TULIP 1, evaluating anifrolumab in adult patients with moderate-to-severe systemic lupus erythematosus (SLE) failed to achieve the primary endpoint of a statistically valid reduction in disease activity at month 12 as measured by a scale called SRI4.
Detailed data will be submitted for presentation at a future medical conference.
Anifrolumab (formerly MEDI-546) is a fully human monoclonal antibody that targets the type 1 interferon (IFN) receptor that inhibits the activity of all type 1 IFNs which play a key role in SLE. The company was counting on it to be one of its top growth drivers.
Previously: AstraZeneca's anifrolumab successful in mid-stage lupus study (Nov. 10, 2015)",0.043142057955265045,0.9251092672348022,0.03174867853522301
2018-09-06,AZN,Biotechs and biopharmas in the red,"Biotechs and Big Pharma players are getting roughed up as the session heads into the lunch hour. The SPDR S&P Biotech ETF (XBI
-2.5%) has lost overÂ 3.5%Â this week.
Selected tickers: (IONS
-2.6%)(DRNA
-15.8%)(FPRX
-2.8%)(GBT
-7.3%)(INCY
-3.5%)(XON
-4.3%)(CRSP
-5.7%)(EDIT
-3.2%)(NTLA
-4.9%)(UTHR
-1.3%)(SAGE
-1.5%)(REGN
-3.2%)(PBYI
-2.2%)(NKTR
-2.3%)(EXAS
-1.8%)(BPMC
-3.3%)(BMRN
-0.6%)(TSRO
-1.4%)(CLVS
-2.8%)(CELG
-2.8%)(AMGN
-1%)(GLPG
-4.3%)(BLUE
-4.5%)(BGNE
-3.3%)(ALKS
-2.5%)(ALNY
-4%)(VRTX
-2.3%)(GILD
-2.2%)(BIIB
-1.7%)(AZN
-1.4%)(BMY
-0.1%)(GSK
-1.7%)(JNJ
+0.1%)(MRK
+0.7%)(NVS
-0.9%)(NVO
-0.5%)(PFE
-0.8%)(SHPG
-1.6%)(TEVA
-4.2%)(BHC
-3.5%)",0.1123414933681488,0.8464817404747009,0.04117674380540848
2018-09-10,AZN,Data analysis shows superiority of Glaxo's Nucala in patients with severe asthma,"An indirect treatment comparison between licensed doses of GlaxoSmthKline's (NYSE:GSK) NUCALA (mepolizumab) and AstraZeneca's (NYSE:AZN) FASENRA (benralizumab) and Teva Pharmaceutical Industries' (NYSE:TEVA) CINQAIR (reslizumab) showed NUCALA significantly reduced clinically significant exacerbations and improved asthma control compared to the other two. The data were just published in The Journal of Allergy and Clinical Immunology.
Specifically, NUCALA reduced exacerbations by 34% - 45% versus FASENRA and by 45% versus CINQAIR.
NUCALA showed significantly greater improvements in asthma control as measured by a scale called ACQ score.
There were no significant differences in the three medications in lung function as measured by the change from baseline in pre-bronchodilator forced expiratory volume in one second (FEV1) or in reducing exacerbations requiring ER visits and/or hospitalization.",0.04460222274065018,0.910525918006897,0.04487180709838867
